StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1895,18,1,0,2,8.71178316025418,2,N,Baixo,N,N,N,N,2.615900723686996,C
1896,18,1,2,1,8.2969370060319,13,N,Moderado,N,S,N,N,2.27691831821056,D
1897,16,1,3,1,14.65446830826613,25,N,Moderado,S,N,N,N,1.0515315263472127,E
1898,18,1,0,2,13.717525501729291,7,N,Baixo,N,S,N,N,2.747706159044371,C
1899,17,0,0,3,16.665425640716958,10,N,Elevado,N,N,N,N,2.6216701040126886,C
1900,17,1,2,1,4.999179624789911,26,S,Baixo,N,N,N,N,0.2432980938442744,E
1901,15,0,0,1,12.190570195081271,13,S,Moderado,N,N,N,N,2.1947065208246226,D
1902,18,0,1,2,11.703895707857075,7,N,Baixo,N,N,N,S,2.639906487707337,C
1903,16,1,3,2,7.394756217453775,28,S,Moderado,N,S,N,N,0.8334934182533646,E
1904,17,1,0,3,9.721150838053616,2,S,Alto,N,N,N,N,3.402401590802249,B
1905,17,1,1,1,6.275642866114575,6,S,Moderado,N,N,S,N,2.6162916954361832,C
1906,16,1,0,2,2.836887952339704,27,N,Baixo,N,N,N,N,0.3397153849684515,E
1907,16,1,0,1,4.276024213254656,18,S,Baixo,S,N,N,S,1.6977287802151977,E
1908,17,0,2,1,2.1102729280240218,3,N,Alto,N,N,N,N,2.356856806870208,D
1909,17,1,0,2,13.661391503802482,24,N,Baixo,N,N,N,N,0.8456248398851254,E
1910,16,1,3,2,13.21454786218303,15,S,Moderado,S,N,S,N,2.246545273169087,D
1911,17,0,1,2,19.012127431597456,12,N,Baixo,S,S,N,N,2.478699182829052,D
1912,15,0,0,1,14.593568272944824,19,N,Baixo,S,N,S,S,1.3742882826190426,E
1913,15,1,0,2,1.040916775122629,18,S,Baixo,N,S,N,N,1.3553810454285826,E
1914,16,0,0,2,17.684903478579084,4,N,Alto,S,N,N,N,3.060490750087925,B
1915,18,1,0,4,17.253503258914517,22,S,Alto,S,N,N,N,1.5569571221233611,E
1916,16,0,0,1,8.866406415453973,4,S,Moderado,S,N,N,N,3.219531247903172,B
1917,16,0,0,1,11.717261010558431,19,N,Baixo,N,S,N,N,1.150153548429549,E
1918,18,1,0,1,19.521566649450374,23,N,Moderado,N,N,S,S,1.3214293024924364,E
1919,18,0,2,2,10.646087276963325,3,S,Moderado,S,S,N,N,3.4913265883378144,B
1920,18,0,1,1,18.1064365675218,1,N,Moderado,N,N,S,S,3.869586724204369,A
1921,15,0,2,3,1.6607751562037287,25,S,Nenhum,N,N,N,S,0.1704636132529806,E
1922,17,0,0,1,3.821037374173657,12,S,Elevado,N,N,N,N,2.197387290025697,D
1923,15,0,0,3,8.815098868826357,29,N,Moderado,N,N,N,N,0.0211555827545139,E
1924,17,0,1,1,11.695136166746094,15,N,Elevado,N,N,S,N,2.386799507281263,D
1925,15,1,0,2,16.324557037256003,21,S,Nenhum,N,S,N,N,1.3610312878747248,E
1926,17,1,0,3,19.765242302863737,1,N,Baixo,S,S,N,N,3.5106808899730706,A
1927,15,0,2,1,7.777029929482328,18,N,Baixo,N,S,N,N,1.4373707502913808,E
1928,18,1,2,4,0.9483127228016984,16,S,Alto,N,S,S,N,1.8044174585321688,E
1929,16,1,1,2,16.023430065906496,4,S,Moderado,S,S,N,N,3.262269864334146,B
1930,15,1,0,3,12.087614381656165,24,N,Alto,N,S,N,N,1.169658238097338,E
1931,17,0,2,2,3.970857177364033,17,N,Alto,N,N,N,N,1.4015509339508203,E
1932,18,1,1,1,9.896569132428404,27,N,Alto,N,N,S,N,0.5496018253589585,E
1933,15,0,2,1,14.846204910674489,22,S,Alto,N,N,N,N,1.5165082679194366,E
1934,15,1,2,1,15.408235741372875,20,S,Alto,N,N,N,N,2.0322195117185347,D
1935,18,0,2,0,9.99236823997524,17,S,Alto,S,S,N,N,2.289299775238682,D
1936,15,0,1,1,6.104290602577183,7,N,Moderado,S,N,N,N,2.086687740995232,D
1937,16,1,0,1,19.47485164076987,26,S,Alto,S,N,N,S,1.6676669904535018,E
1938,15,1,1,2,13.267252219129857,14,S,Alto,N,N,N,N,2.595889050696416,C
1939,16,0,1,2,8.164750386925974,12,N,Moderado,N,N,N,N,1.9507691766596456,E
1940,16,1,2,1,5.609264484093048,12,N,Elevado,N,N,N,N,2.1025418985543585,D
1941,18,1,0,1,14.622059660071242,15,S,Nenhum,N,N,N,N,1.3791671997209602,E
1942,15,1,0,2,4.843668911875354,21,N,Moderado,N,N,N,N,0.6721996800613397,E
1943,18,0,2,1,3.4341997794737638,19,N,Baixo,S,N,S,N,1.1416385674703,E
1944,15,0,2,0,10.596677779241404,12,N,Baixo,N,N,N,S,1.6210121147431664,E
1945,15,1,3,1,5.799747852882837,19,N,Alto,N,N,N,S,1.1221109734183077,E
1946,17,1,2,3,12.5781028984723,1,N,Elevado,N,N,N,N,3.402044108383005,B
1947,15,1,1,3,2.3587734974846697,2,N,Alto,N,N,N,N,2.683854738684956,C
1948,18,0,1,1,13.098822091346433,14,S,Elevado,S,N,S,N,2.996856278708232,C
1949,16,0,2,2,5.665930559954044,22,S,Baixo,S,S,N,N,1.2848657108072905,E
1950,15,1,1,2,0.0048586886902546,18,S,Baixo,N,N,N,N,1.2010533026138683,E
1951,17,1,1,2,2.5387211534835274,12,N,Moderado,N,S,N,N,1.978021718438136,E
1952,18,1,0,2,18.67230755670188,4,S,Alto,S,S,N,S,3.836698640240594,A
1953,15,1,0,2,17.347092782307158,25,S,Nenhum,S,S,N,N,1.1799034066853449,E
1954,18,1,2,1,4.672180640724736,21,N,Elevado,S,N,N,N,1.5400594595413652,E
1955,17,1,0,0,15.567438090909825,5,N,Alto,N,N,N,S,3.158858262221248,B
1956,17,0,0,2,12.171431863479484,13,N,Elevado,N,N,N,S,1.7524968355129966,E
1957,18,1,0,3,19.41809422899739,3,S,Moderado,N,N,N,N,3.045113482146093,B
1958,15,0,0,2,7.472113190681182,21,N,Moderado,N,S,S,N,1.1656039458580214,E
1959,16,1,0,3,13.629212250343423,18,S,Alto,S,N,N,N,1.7857607910876625,E
1960,17,1,0,4,1.2707144484783717,22,N,Alto,N,S,N,N,0.8411087173537893,E
1961,15,0,3,1,7.924946936328119,6,N,Baixo,N,S,N,N,2.397182557625913,D
1962,15,0,1,2,19.27635322376361,3,S,Elevado,N,N,N,N,3.576909015459067,A
1963,16,0,0,2,10.779617489002412,1,N,Alto,S,N,S,N,3.2251582751891634,B
1964,17,0,0,4,5.757590066696892,26,N,Nenhum,N,N,N,N,0.0,E
1965,17,1,1,4,2.405419262572137,6,S,Baixo,N,N,S,N,2.8066977641918256,C
1966,15,0,0,2,14.070566803630609,2,S,Moderado,S,N,N,N,3.421837670026282,B
1967,15,1,2,1,12.897120868594536,14,N,Moderado,N,S,N,S,2.1053092787971117,D
1968,16,0,1,2,7.478774272075492,0,N,Alto,N,N,N,N,3.1609020911559265,B
1969,16,1,2,1,19.018827037316687,1,N,Nenhum,N,N,N,N,2.993541560404552,C
1970,17,1,0,2,0.4440562597570063,9,S,Alto,S,N,N,N,2.490220425623977,D
1971,18,1,1,3,6.074477032636516,15,N,Alto,S,N,S,N,2.1308327796408117,D
1972,17,1,0,1,18.421389725991627,24,N,Baixo,S,N,N,S,0.8384648733197381,E
1973,15,1,3,2,6.418708766388807,27,N,Moderado,S,N,S,N,0.6767710334068527,E
1974,17,1,1,2,5.045056677103408,14,S,Baixo,S,N,N,N,1.7359565115853166,E
1975,18,0,0,2,10.684408198624949,23,S,Baixo,S,N,N,N,1.254572618142762,E
1976,16,1,0,1,16.476034998410757,14,S,Moderado,N,N,N,N,1.9226882349760128,E
1977,18,0,0,2,2.062935217567221,13,N,Elevado,S,N,N,N,2.191998419606377,D
1978,18,0,1,3,18.860414192914725,21,S,Baixo,N,S,S,N,1.757523486205053,E
1979,18,1,0,3,15.90145762362328,13,N,Moderado,S,N,N,N,1.9241023198927736,E
1980,16,0,1,1,3.625005111031039,5,N,Baixo,S,N,N,N,2.8079741296204626,C
1981,18,1,0,3,14.240159223963254,13,S,Baixo,N,N,N,N,2.138772677122642,D
1982,18,0,1,2,7.6991744527511425,16,N,Moderado,N,N,S,N,1.3638410472397342,E
1983,18,1,2,1,8.045893561526373,17,N,Alto,N,S,N,N,1.722726052159269,E
1984,15,0,2,0,15.665801848777328,19,S,Nenhum,N,S,N,N,1.1921084719956991,E
1985,18,1,2,1,19.255696159614644,18,N,Elevado,N,N,N,N,1.5347823896807868,E
1986,16,1,0,3,2.5331174569438786,29,N,Nenhum,N,S,N,N,0.1152432109582913,E
1987,18,1,0,2,8.412604737576387,16,N,Alto,N,S,N,N,1.562359564441758,E
1988,18,1,1,2,9.61883216168607,15,N,Alto,S,N,N,N,2.096032624938282,D
1989,16,0,0,1,7.526236339099952,7,S,Moderado,N,S,N,N,3.009238322704304,B
1990,18,1,0,2,7.2637824743245,6,N,Baixo,N,N,N,N,2.071108064884564,D
1991,16,0,0,0,1.0453733512319308,19,S,Moderado,N,N,S,N,1.7473564518959883,E
1992,18,0,0,1,13.710772411252464,27,N,Alto,S,S,N,N,1.0798673690024294,E
1993,16,0,0,2,8.724288342400907,11,N,Alto,N,N,S,N,2.271400211003181,D
1994,18,1,2,1,3.8958760528785352,8,N,Moderado,N,S,N,N,2.117233031215417,D
1995,18,0,0,3,16.320670046041368,26,S,Moderado,N,N,N,N,0.7435923583787316,E
1996,15,0,1,1,16.051214963032557,13,N,Alto,N,S,N,N,1.892745844623002,E
1997,15,0,0,2,9.727832561777875,19,S,Elevado,N,N,N,N,1.58646418895305,E
1998,18,1,1,2,5.96901322295521,0,N,Alto,N,N,S,N,3.512322894833646,A
1999,18,1,0,2,12.761854515929048,9,S,Alto,N,N,S,N,2.629211521173767,C
2000,17,0,2,1,5.763042715548061,16,S,Moderado,S,S,N,N,1.836642800001118,E
2001,16,1,2,0,4.720158606474241,16,S,Alto,S,N,S,N,1.834359140428028,E
2002,17,1,0,3,14.610293080526532,16,S,Alto,N,N,N,S,1.7660559772918876,E
2003,15,0,3,1,0.806504794419014,3,N,Alto,S,N,S,S,3.201710217015248,B
2004,15,0,3,3,1.8953694206918792,16,S,Moderado,N,N,N,N,1.263890771933725,E
2005,15,1,2,4,0.1357634804717955,17,N,Moderado,N,S,S,S,1.4277243762746905,E
2006,15,0,2,1,3.058863729508523,19,N,Moderado,N,N,S,S,1.0707079518820537,E
2007,18,1,0,1,1.3798001742091892,22,N,Moderado,N,N,N,S,0.8327175057955102,E
2008,15,1,1,2,19.916047355598373,1,N,Moderado,N,N,N,N,3.1302227945215697,B
2009,18,1,0,4,5.776199399081792,7,N,Alto,S,N,N,N,2.537098950572448,C
2010,18,1,0,3,2.985360253384945,12,N,Moderado,S,N,N,N,1.671076181781797,E
2011,15,1,3,2,4.819925159918359,22,N,Baixo,N,S,S,N,0.8165506596743497,E
2012,15,1,0,2,18.72251143080269,24,N,Alto,N,S,N,N,1.1314027355141834,E
2013,16,0,2,1,10.403204460487911,29,N,Alto,N,N,N,N,0.3331542282930413,E
2014,17,0,2,4,7.296361926157138,21,S,Moderado,N,N,N,N,1.4890630202510051,E
2015,15,1,2,4,17.467829158184387,19,S,Baixo,N,S,N,N,1.6833300315712254,E
2016,16,1,3,1,7.899805410980649,21,S,Elevado,S,N,N,N,1.921942133736121,E
2017,16,1,0,1,6.700171399153916,14,N,Alto,N,N,N,N,1.9400069221827017,E
2018,17,0,0,1,4.145650450994712,19,N,Baixo,S,N,N,N,1.0658486732058416,E
2019,18,1,0,1,7.555936478188229,22,S,Nenhum,N,N,N,N,0.9689861311254953,E
2020,15,0,0,3,6.333687120338521,8,S,Moderado,S,N,N,N,2.686144990139594,C
2021,17,1,0,1,13.54607918596282,2,S,Alto,S,S,N,N,3.520612391633881,A
2022,15,1,0,0,5.791654093414542,2,N,Baixo,S,N,N,N,2.8159732956810704,C
2023,16,0,2,1,11.543994928451228,1,N,Moderado,S,S,N,N,3.487510668221957,B
2024,16,0,1,4,1.317843300639454,0,S,Moderado,N,N,S,N,3.5921289778598062,A
2025,18,1,0,2,3.8257831339302872,13,N,Alto,N,N,N,N,1.5784416654580549,E
2026,16,1,1,2,8.148105432226975,16,N,Moderado,S,N,S,N,1.8860081741258312,E
2027,16,1,0,1,18.738985078173908,12,S,Moderado,N,S,N,N,2.366010872187284,D
2028,17,0,0,4,7.545039714313908,18,S,Elevado,S,N,S,N,2.434934378846439,D
2029,15,0,2,3,13.281482423996682,29,N,Baixo,N,N,N,N,0.3931864713624303,E
2030,15,0,1,1,5.101744448427963,22,N,Baixo,N,S,S,N,0.7132676650608875,E
2031,17,0,2,0,2.5406715194646345,14,S,Alto,N,S,S,N,2.574449970243328,C
2032,18,0,0,0,1.1707320016010023,26,N,Baixo,S,S,N,N,0.7005398668998437,E
2033,15,0,2,1,6.1082699708550265,24,S,Alto,S,N,S,N,1.586289237455222,E
2034,16,1,1,2,3.1532205359381598,13,S,Nenhum,N,S,N,N,2.058575292693283,D
2035,15,1,1,3,3.480208960322484,1,S,Baixo,N,N,N,N,3.1296400506375512,B
2036,16,0,1,2,15.215186167739,6,S,Elevado,S,S,N,N,3.539198711532371,A
2037,18,1,2,3,0.3167614188974843,16,N,Moderado,S,S,S,N,2.05996665628182,D
2038,17,1,1,2,11.156202514708689,17,N,Alto,N,S,S,S,1.756035494723187,E
2039,15,0,1,2,7.589227611869296,5,N,Baixo,S,S,N,N,2.6226010520500767,C
2040,17,1,3,2,10.130999998170944,26,N,Baixo,N,N,N,N,0.2628611666623931,E
2041,15,0,2,1,11.256604744292058,20,N,Alto,N,S,S,N,1.704415088568228,E
2042,16,0,0,1,6.267353889145564,7,N,Moderado,N,N,N,N,2.1044499314712546,D
2043,17,1,2,2,5.902177203685706,27,S,Moderado,S,S,S,N,0.8375123196439725,E
2044,15,0,0,0,14.668036986698114,26,N,Nenhum,S,S,N,N,0.556828032953946,E
2045,16,0,0,1,17.425539762423142,1,N,Moderado,S,N,N,N,3.3501309740346112,B
2046,17,0,1,2,3.8516326491705577,0,N,Alto,S,N,N,N,3.279646224162432,B
2047,17,0,3,4,1.952375210702979,15,N,Alto,N,S,N,N,1.5563289566907113,E
2048,15,0,3,2,17.955916127840517,6,N,Alto,S,N,N,S,2.8463787534192235,C
2049,15,0,0,3,6.9979092729479735,21,N,Alto,N,N,N,N,1.137899800685294,E
2050,15,0,1,2,11.026347813256285,23,N,Moderado,S,N,N,N,1.3917877793457225,E
2051,16,0,0,2,7.190862890400069,10,S,Moderado,N,N,N,N,2.182795221152233,D
2052,15,1,3,2,2.5160467269210263,14,S,Alto,S,N,N,N,2.2538711785078176,D
2053,17,1,3,3,11.78663289895456,12,S,Baixo,S,N,N,N,2.2540200372432717,D
2054,17,1,1,2,10.502817035392592,29,N,Baixo,S,N,N,N,0.3925490106038808,E
2055,15,0,2,2,4.059871183823944,23,N,Elevado,S,S,N,N,1.484857697467839,E
2056,15,0,2,2,9.037380893045556,1,N,Nenhum,N,N,N,N,2.672093364300088,C
2057,18,1,1,2,15.938950080312916,13,N,Baixo,S,N,N,N,1.83151128144078,E
2058,17,1,0,1,11.808522062157827,23,N,Moderado,N,N,S,N,0.7581829737450007,E
2059,16,1,0,0,1.938346541339897,5,N,Alto,S,N,N,N,2.9381754672014475,C
2060,18,0,1,0,10.9604299445827,8,S,Moderado,S,N,S,N,3.0549241250380565,B
2061,15,1,1,3,14.054765985791738,27,N,Moderado,N,S,N,N,0.9175822003619482,E
2062,15,1,0,1,15.854068115615028,6,N,Elevado,S,N,S,N,3.4608846527317176,B
2063,17,0,3,1,12.582351572685337,17,N,Alto,N,N,N,N,1.84190774937114,E
2064,15,1,0,2,3.0531632908156747,23,N,Alto,S,S,N,N,1.185985514478241,E
2065,16,0,1,1,14.203465331803214,8,S,Nenhum,S,N,S,N,2.4222306855709315,D
2066,17,0,1,2,13.546836921630328,22,N,Baixo,N,N,N,N,0.9126606733812742,E
2067,15,0,1,1,0.4885376588126644,3,N,Moderado,N,S,N,N,3.073304472562818,B
2068,17,1,1,4,8.234953351804863,8,N,Baixo,N,N,N,N,2.1672829561454443,D
2069,15,1,0,3,6.659004939247466,3,N,Nenhum,S,S,N,N,2.5538644982316425,C
2070,15,0,0,3,13.38824128507287,11,N,Baixo,S,N,S,N,2.4486025189472542,D
2071,15,1,1,2,4.322716246218414,3,S,Moderado,N,N,S,N,3.4632393046516823,B
2072,16,1,1,2,11.817438459485173,24,S,Alto,S,S,N,N,1.442868859303521,E
2073,16,1,0,1,18.26411923628345,29,S,Alto,N,N,N,N,0.9131278090050235,E
2074,17,1,2,0,15.956047444172157,23,N,Nenhum,N,N,S,N,0.923753224971706,E
2075,15,0,0,0,18.42915472433061,19,N,Moderado,N,S,S,N,1.8435970826083627,E
2076,15,1,1,2,19.5701193386538,13,N,Baixo,N,N,N,N,2.0966454405051325,D
2077,16,0,2,2,0.2134025401232553,23,S,Moderado,N,S,N,N,0.875367123899009,E
2078,15,0,0,2,12.454825527549552,23,S,Moderado,N,S,N,N,1.4490003209615303,E
2079,16,1,0,0,8.25678795517813,6,S,Moderado,N,N,S,N,3.0811935547787432,B
2080,15,0,2,2,17.197089806702436,25,N,Alto,S,N,N,N,1.118752405383704,E
2081,17,1,1,2,5.036294040182634,12,N,Alto,N,N,N,N,2.0622007000872045,D
2082,15,1,1,2,19.62058978230152,21,N,Alto,N,S,N,N,1.5629116353425707,E
2083,15,0,2,2,12.274159390874946,7,N,Alto,N,N,S,N,2.49283810766837,D
2084,18,0,2,1,15.87074804457662,22,N,Alto,N,N,S,N,1.1001720410942128,E
2085,16,0,3,3,1.7119910564553664,4,N,Alto,N,N,N,N,2.693598515909963,C
2086,15,0,1,2,3.669157695177301,11,S,Moderado,N,N,N,N,1.6848422066992197,E
2087,15,1,0,1,15.168073460684065,12,N,Moderado,S,N,S,N,2.423585366966065,D
2088,18,1,0,1,0.4397304407864721,28,N,Alto,S,S,N,N,0.4050526130408124,E
2089,18,1,0,2,16.337559717875656,19,N,Nenhum,N,N,N,N,0.6513407024247787,E
2090,16,0,1,3,0.278980373838229,13,N,Alto,N,N,N,N,1.7948597502988235,E
2091,18,0,0,2,13.142376781225469,27,S,Elevado,N,S,N,N,0.9636319307546236,E
2092,17,0,3,1,7.301878404636117,17,N,Alto,N,N,N,N,1.9307827968987483,E
2093,18,1,1,3,12.229897054383985,26,N,Nenhum,S,S,N,N,0.9943347506957514,E
2094,17,0,1,2,13.920628139782274,23,S,Moderado,S,N,N,N,1.3543270341452454,E
2095,16,1,0,2,6.849504383726083,24,N,Alto,S,N,S,N,0.7035731437813568,E
2096,16,0,0,2,2.159248962216711,19,N,Elevado,N,S,N,N,1.523945155165538,E
2097,16,1,0,1,1.3929173549653129,3,S,Moderado,S,N,N,N,3.358694269179903,B
2098,16,1,0,2,11.778720451250956,20,S,Alto,N,N,N,N,1.76569517319031,E
2099,16,0,0,1,10.41310707468223,17,N,Alto,N,N,N,N,1.787402596174887,E
2100,17,0,1,4,14.84402018242265,6,N,Baixo,N,S,S,S,3.154023245749205,B
2101,17,1,2,2,10.194710200078742,14,N,Alto,S,S,N,S,2.005144712913381,D
2102,16,1,2,2,8.448915800617582,20,S,Moderado,S,N,N,N,1.7207596503292208,E
2103,18,0,1,2,7.9617435647246175,5,N,Moderado,N,S,N,S,3.127056224068401,B
2104,15,0,0,3,0.5289380519533493,15,S,Moderado,N,N,N,N,1.441918756451196,E
2105,16,1,2,3,6.711144033933143,19,S,Alto,S,N,N,S,1.6209212385063754,E
2106,18,0,2,2,19.520403150489884,23,S,Alto,S,S,N,N,2.1962173498725552,D
2107,15,1,0,2,17.471111524541776,7,N,Moderado,N,S,N,N,3.1030753433789715,B
2108,16,1,2,2,6.587561340684354,27,N,Alto,S,N,N,N,0.473623395542819,E
2109,16,0,0,2,11.755908101327444,20,N,Alto,N,N,N,N,1.0438658671427483,E
2110,17,0,2,1,16.94593491070988,15,S,Alto,S,N,N,N,2.385530670601707,D
2111,15,0,3,2,8.825486735001373,27,N,Moderado,N,S,N,N,0.2701103141247828,E
2112,15,0,0,1,0.3591572750030192,21,N,Nenhum,N,S,N,S,0.4389817405690688,E
2113,18,0,2,3,1.4902092363728014,15,N,Moderado,S,N,S,N,1.558059855369601,E
2114,17,1,1,1,10.207854426974132,2,N,Alto,S,S,N,N,3.680961344427839,A
2115,17,1,3,4,19.388787513517567,16,N,Baixo,N,S,N,N,2.1105837595046006,D
2116,17,0,0,2,13.864190844377354,8,N,Elevado,N,S,S,N,3.29154084100464,B
2117,17,0,2,2,1.4183238287713906,24,N,Alto,N,N,N,N,0.4277633541749704,E
2118,15,0,0,2,3.787217515837256,2,N,Alto,N,N,N,N,2.846487468746025,C
2119,15,1,0,1,15.426462864337,19,N,Alto,S,N,S,S,1.7723554330096858,E
2120,16,0,0,1,16.828795199124894,28,S,Moderado,N,N,N,N,0.7975176691622691,E
2121,16,0,3,0,12.353891723771817,6,S,Alto,S,S,N,N,3.52093145282294,A
2122,17,1,2,2,12.888463392596332,17,N,Moderado,N,S,N,N,1.5913657381425088,E
2123,17,1,2,2,0.5667490076676929,11,N,Alto,S,N,N,N,1.8640736524087984,E
2124,17,0,3,2,16.57060519163017,18,S,Alto,N,S,N,N,2.4118406224250792,D
2125,16,0,0,1,15.765504163416592,15,N,Alto,N,N,N,N,2.137692088152197,D
2126,18,0,0,1,5.180702882066943,21,N,Alto,N,N,N,N,1.073333389897043,E
2127,18,1,0,2,14.17353439931014,26,N,Nenhum,S,N,N,N,0.3124795812740794,E
2128,16,0,0,3,4.297092128499962,23,N,Nenhum,N,N,N,N,0.5022261210258885,E
2129,16,0,0,2,0.8066032210302598,16,N,Alto,N,N,S,N,1.4903088969066125,E
2130,16,0,0,2,4.0227308518075455,19,S,Baixo,S,N,N,N,0.8765441058695893,E
2131,16,1,0,2,3.57257753508599,14,S,Moderado,S,S,N,N,2.051919032041663,D
2132,16,1,0,0,6.754959934696945,0,N,Moderado,S,N,N,N,3.294332437143911,B
2133,16,0,0,4,8.368989943509161,1,N,Nenhum,N,N,N,N,2.6078393525028623,C
2134,17,0,0,2,10.170777829954158,7,N,Nenhum,N,N,N,N,2.207001981395421,D
2135,17,1,3,1,9.535077510166564,21,N,Alto,S,S,N,N,1.629355895809393,E
2136,17,1,2,2,5.413492119305787,24,N,Alto,N,N,N,N,0.4937411351889655,E
2137,17,1,3,1,0.5834133714814893,1,N,Moderado,N,S,S,N,3.204313181292444,B
2138,16,1,0,4,12.102032444743012,18,S,Elevado,N,N,N,N,2.068111784968204,D
2139,18,1,0,1,7.914896596947088,8,N,Baixo,S,N,N,S,2.281345006080266,D
2140,15,1,2,2,5.973443147750994,8,S,Baixo,N,S,N,N,2.4821724081876124,D
2141,16,1,0,1,17.338820856610248,12,N,Alto,S,N,S,N,2.622179001774681,C
2142,15,1,0,2,14.934866155963196,5,N,Alto,N,N,S,N,3.350591978852337,B
2143,18,1,0,2,17.155310967448845,29,N,Moderado,S,N,S,N,0.8411757539950683,E
2144,17,0,0,2,9.89965589424922,14,N,Elevado,S,N,S,N,2.371982914818465,D
2145,18,0,0,2,2.618625042535549,18,S,Elevado,N,S,N,N,1.9225913490306887,E
2146,16,0,0,3,13.924428722425448,20,N,Nenhum,N,N,N,N,1.0075173084456468,E
2147,17,1,1,0,4.121475598743505,14,N,Baixo,S,N,N,N,1.5538733401089513,E
2148,16,0,0,1,8.824593381834337,17,N,Alto,N,N,N,N,1.2476927957970836,E
2149,17,1,0,1,1.30001577897777,6,N,Moderado,S,N,N,N,2.460743527113226,D
2150,15,1,2,4,16.50616804845965,25,N,Nenhum,S,N,S,S,0.9633404310113688,E
2151,15,0,0,1,2.518812820950012,10,N,Alto,N,N,N,N,2.083697985872881,D
2152,15,1,0,2,18.061950140986195,7,S,Moderado,N,N,S,N,2.942198841728139,C
2153,18,0,2,2,17.284612045231142,5,S,Moderado,N,N,S,N,3.1794507681007715,B
2154,16,0,0,1,9.291655288784922,7,N,Baixo,S,N,N,N,2.627337296160058,C
2155,18,0,0,1,14.887364086079812,1,N,Alto,N,N,S,N,3.1094935788792104,B
2156,15,1,0,1,12.388901476363063,18,N,Moderado,S,N,N,N,1.4229175121495328,E
2157,16,0,0,2,16.061512846754898,15,N,Baixo,S,S,N,N,2.0582044841224825,D
2158,15,1,1,1,8.63610201571824,6,S,Moderado,N,N,N,S,2.917010983412451,C
2159,18,0,2,0,15.716169684887,9,S,Moderado,N,S,N,N,3.1844421071087297,B
2160,18,0,0,3,9.24913634130296,11,N,Elevado,N,N,S,N,2.6053753688041805,C
2161,18,0,1,4,18.819315756855875,16,N,Elevado,S,S,N,N,2.346025741368296,D
2162,15,1,1,1,9.727442016502952,6,S,Baixo,N,N,N,N,2.23946398594873,D
2163,16,1,0,1,9.25238543867459,21,S,Alto,N,N,N,N,1.7511633575642405,E
2164,16,1,1,0,15.701437231270257,7,N,Alto,S,S,N,N,2.952721567213245,C
2165,15,0,0,2,16.43155383521676,6,N,Alto,N,S,N,N,3.072136606487933,B
2166,16,0,0,3,11.089782286423414,3,N,Moderado,N,N,N,N,2.809311538791001,C
2167,15,1,0,1,3.595956269901508,2,S,Nenhum,N,N,N,N,2.6440598613135307,C
2168,16,1,0,1,9.35516461915159,18,N,Alto,S,N,N,S,1.3974290948962047,E
2169,17,1,0,2,19.36145005819357,14,S,Baixo,N,N,N,N,2.4400605261033226,D
2170,17,1,2,2,15.059723860783702,3,N,Baixo,N,N,N,N,2.6268192376885877,C
2171,18,1,0,0,16.223252077582643,24,N,Alto,S,S,N,N,1.4684288845931317,E
2172,17,1,0,2,0.6565099763848026,8,N,Elevado,N,N,S,N,2.3806669165758354,D
2173,17,0,0,1,9.3571892526832,12,S,Baixo,S,N,N,N,2.303453349269981,D
2174,17,1,2,1,12.932422673151107,17,N,Alto,N,N,N,N,1.5961281034309902,E
2175,15,0,1,2,16.600653672561492,20,S,Moderado,N,S,N,N,1.6853891464062594,E
2176,17,0,1,3,0.9854730716554294,15,N,Alto,N,S,N,N,1.8970003503646624,E
2177,17,1,2,2,17.048777712837463,0,S,Moderado,N,N,N,N,3.496776544580716,B
2178,18,1,2,3,10.968018734838234,3,S,Baixo,N,N,S,N,3.361230858272882,B
2179,17,0,0,2,3.946279411521199,17,N,Baixo,N,N,N,S,0.8217016697705576,E
2180,17,1,1,2,6.345104328994,7,S,Moderado,N,N,S,S,2.6404761356980795,C
2181,16,1,2,2,5.638591035031215,19,N,Baixo,N,N,S,N,0.8972169272385859,E
2182,18,0,3,3,10.617180685769515,15,N,Nenhum,N,S,S,N,1.674676218445066,E
2183,18,0,2,3,1.0337135982226364,20,N,Alto,N,S,N,N,0.906353743453148,E
2184,18,0,0,0,3.1707231699984706,10,S,Moderado,N,N,S,N,2.4190289368571505,D
2185,18,1,0,3,16.253860867515648,19,S,Alto,S,N,N,N,2.13144706871876,D
2186,18,0,0,3,2.652079814936221,20,N,Baixo,N,N,N,S,1.030802658909541,E
2187,18,1,2,2,4.667925389162539,20,S,Alto,N,N,N,S,1.5095198602197917,E
2188,15,0,0,1,9.067412112083147,20,N,Moderado,S,S,S,N,1.7892398367181417,E
2189,17,0,0,3,10.34241776226661,26,S,Nenhum,N,N,N,N,0.5964170171485198,E
2190,18,0,2,3,15.272209592283172,18,N,Moderado,N,N,N,N,1.4145556778225787,E
2191,17,1,0,1,8.946648533323756,22,N,Nenhum,N,S,S,N,1.242176324159397,E
2192,17,1,2,4,15.797292420710775,18,N,Alto,S,N,N,N,1.9347838118971947,E
2193,15,0,0,0,12.366926140909149,17,N,Alto,N,S,N,N,2.315769874969324,D
